,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
120,pulse_Triage,Weather,-1,0,RF,20-4-auto,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
121,pulse_Triage,Weather,-1,0,RF,20-4-log2,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
122,pulse_Triage,Weather,-1,0,RF,20-5-None,2672,296,0.7284367104428358,0.7115888615888617,0.40928571428571436,0.015556164160435714,0.029847293892416332,1.3,210.3,2.2,83.0,-0.004378241878241762,0.012466400034076286
123,pulse_Triage,Weather,-1,0,RF,20-5-auto,2672,296,0.7170934432146564,0.7152937027937027,0.0,0.0,0.0,0.0,212.3,0.2,84.3,-0.0006734006734007147,0.0011231328058969314
124,pulse_Triage,Weather,-1,0,RF,20-5-log2,2672,296,0.7170934432146564,0.7152937027937027,0.0,0.0,0.0,0.0,212.3,0.2,84.3,-0.0006734006734007147,0.0011231328058969314
125,pulse_Triage,Weather,-1,0,RF,20-None-None,2672,296,0.8824124495299929,0.5997315497315497,0.29510743772479253,0.2149398274738698,0.2481687181471989,18.1,169.2,43.3,66.2,-0.11623555373555372,0.1664421391212334
126,pulse_Triage,Weather,-1,0,RF,20-None-auto,2672,296,0.8773960362689074,0.620624033124033,0.30777853908664893,0.19376886396954668,0.2369530957251828,16.3,175.8,36.7,68.0,-0.09534307034307044,0.16142572586014792
127,pulse_Triage,Weather,-1,0,RF,20-None-log2,2672,296,0.8773960362689074,0.620624033124033,0.30777853908664893,0.19376886396954668,0.2369530957251828,16.3,175.8,36.7,68.0,-0.09534307034307044,0.16142572586014792
128,pulse_Triage,Weather,-1,0,RF,5-10-None,2672,296,0.7624661758474813,0.6913720538720538,0.30747159654482303,0.057411185226225826,0.0956783004005457,4.8,202.4,10.1,79.5,-0.024595049595049656,0.04649586543872186
129,pulse_Triage,Weather,-1,0,RF,5-10-auto,2672,296,0.7534438984255375,0.6933956683956684,0.3421500754147813,0.0632207599208563,0.10563852129537543,5.3,202.2,10.3,79.0,-0.02257143507143511,0.037473588016778026
130,pulse_Triage,Weather,-1,0,RF,5-10-log2,2672,296,0.7534438984255375,0.6933956683956684,0.3421500754147813,0.0632207599208563,0.10563852129537543,5.3,202.2,10.3,79.0,-0.02257143507143511,0.037473588016778026
131,pulse_Triage,Weather,-1,0,RF,5-2-None,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
132,pulse_Triage,Weather,-1,0,RF,5-2-auto,2672,296,0.716045188731485,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,7.487832272556894e-05
133,pulse_Triage,Weather,-1,0,RF,5-2-log2,2672,296,0.716045188731485,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,7.487832272556894e-05
134,pulse_Triage,Weather,-1,0,RF,5-3-None,2672,296,0.716644173278303,0.7152937027937027,0.1,0.0011627906976744186,0.0022988505747126436,0.1,212.3,0.2,84.2,-0.0006734006734007147,0.0006738628695435178
135,pulse_Triage,Weather,-1,0,RF,5-3-auto,2672,296,0.7164195383101264,0.7152937027937027,0.05,0.0011494252873563218,0.002247191011235955,0.1,212.2,0.3,84.2,-0.0006734006734007147,0.00044922790136692203
136,pulse_Triage,Weather,-1,0,RF,5-3-log2,2672,296,0.7164195383101264,0.7152937027937027,0.05,0.0011494252873563218,0.002247191011235955,0.1,212.2,0.3,84.2,-0.0006734006734007147,0.00044922790136692203
137,pulse_Triage,Weather,-1,0,RF,5-4-None,2672,296,0.7181042165014786,0.7142836017836017,0.13333333333333333,0.002261691796575518,0.004426510149180729,0.2,212.0,0.5,84.1,-0.0016835016835017313,0.002133906092719129
